row number,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,response
204,547.0511192,104.5833022,0.45114464,12.95798671,11.69511056,630.869616,2167.603296,50.86717059,222.592195,41.06527662,737.561316,6
205,466.6024252,112.6281716,0.4644136,2.144127298,18.23061352,582.341184,1844.080416,50.73935079,219.2499698,38.740827,626.9271186,4
206,514.8716416,84.4711287,0.663448,10.81385942,14.44690128,727.92648,2474.950032,50.98476482,210.5601845,33.31711122,540.8782984,5
207,563.140858,64.3589552,0.42460672,7.737502858,15.4788228,614.693472,2038.194144,50.91318572,214.5708546,26.34376236,565.4636756,5
208,820.5766788,176.9871268,1.16766848,5.779821412,16.85471816,323.52288,2005.841856,50.96431365,199.865064,39.51564354,608.4880857,4
209,547.0511192,229.2787779,0.38479984,2.050904372,13.7589536,242.64216,1245.563088,50.81092988,221.92375,57.33642396,626.9271186,5
210,490.7370334,160.897388,0.41133776,0.839006334,16.51074432,372.051312,2749.94448,50.77002754,215.2392997,59.66087358,583.9027085,6
211,450.5126864,98.54965015,0.331724,9.042623822,11.00716288,194.113728,1099.977792,50.82115546,221.2553049,26.34376236,645.3661515,5
212,547.0511192,72.4038246,0.50422048,1.305120964,13.07100592,566.16504,1795.551984,50.70867403,221.92375,45.71417586,688.3905616,7
213,563.140858,64.3589552,0.42460672,7.737502858,15.4788228,614.693472,2038.194144,50.91318572,214.5708546,26.34376236,565.4636756,5
214,539.0062498,52.2916511,0.38479984,4.940815078,17.54266584,501.460464,1973.489568,50.84160663,229.9450903,28.66821198,596.1953971,6
215,498.7819028,100.5608675,0.331724,1.305120964,10.3192152,566.16504,1698.49512,50.67799728,220.5868599,34.09192776,682.2442173,7
216,466.6024252,104.5833022,0.31845504,8.576509192,15.13484896,889.68792,2458.773888,50.9285241,221.2553049,29.44302852,577.7563642,5
217,603.365205,108.6057369,0.47768256,6.52560482,12.38305824,727.92648,2652.887616,50.81604267,202.5388441,25.56894582,676.097873,5
218,466.6024252,104.5833022,0.31845504,8.576509192,15.13484896,889.68792,2458.773888,50.9285241,221.2553049,29.44302852,577.7563642,5
219,458.5575558,112.6281716,0.31845504,16.31401205,15.13484896,970.56864,2701.416048,51.07168228,221.2553049,34.09192776,577.7563642,5
220,603.365205,92.5159981,0.47768256,6.52560482,12.38305824,695.574192,2604.359184,50.81092988,203.2072891,24.79412928,676.097873,5
221,603.365205,108.6057369,0.47768256,6.52560482,12.38305824,727.92648,2652.887616,50.81604267,202.5388441,25.56894582,676.097873,5
222,579.2305968,275.536777,0.27864816,8.85617797,24.0781688,533.812752,2782.296768,50.97965202,200.533509,42.6149097,559.3173313,6
223,498.7819028,100.5608675,0.331724,1.305120964,10.3192152,566.16504,1698.49512,50.67799728,220.5868599,34.09192776,682.2442173,7
224,522.916511,76.4262593,0.3980688,0.745783408,14.79087512,533.812752,2329.364736,50.80070429,228.6082003,30.21784506,559.3173313,6
225,506.8267722,199.1105177,0.29191712,1.678012668,15.82279664,501.460464,2264.66016,50.76491475,226.6028652,41.84009316,639.2198072,6
226,571.1857274,96.5384328,0.54402736,16.59368083,15.82279664,630.869616,2345.54088,51.11769742,221.92375,30.21784506,534.7319541,5
227,514.8716416,68.3813899,0.42460672,2.237350224,16.51074432,663.221904,3235.2288,50.81092988,233.9557605,38.740827,596.1953971,6
228,571.1857274,100.5608675,0.42460672,9.601961378,14.10292744,1067.625504,4399.911168,50.96942644,211.8970745,40.29046008,559.3173313,6
229,514.8716416,68.3813899,0.42460672,2.237350224,16.51074432,663.221904,3235.2288,50.81092988,233.9557605,38.740827,596.1953971,6
230,571.1857274,96.5384328,0.54402736,16.59368083,15.82279664,630.869616,2345.54088,51.11769742,221.92375,30.21784506,534.7319541,5
231,547.0511192,257.4358208,0.10615168,9.042623822,21.32637808,420.579744,2297.012448,50.98476482,225.2659751,35.64156084,547.0246427,4
232,667.7241602,112.6281716,0.5307584,7.271388228,14.10292744,614.693472,3138.171936,51.00521598,223.26064,39.51564354,590.0490528,6
233,659.6792908,108.6057369,0.51748944,7.271388228,13.41497976,792.631056,3364.637952,51.00521598,221.2553049,39.51564354,583.9027085,6
234,579.2305968,92.5159981,0.50422048,13.33087842,19.95048272,889.68792,3138.171936,51.02055436,206.5495143,34.09192776,553.170987,6
235,579.2305968,92.5159981,0.50422048,13.33087842,19.95048272,889.68792,3138.171936,51.02055436,206.5495143,34.09192776,553.170987,6
236,579.2305968,92.5159981,0.50422048,13.33087842,19.95048272,889.68792,3138.171936,51.02055436,206.5495143,34.09192776,553.170987,6
237,579.2305968,92.5159981,0.50422048,13.33087842,19.95048272,889.68792,3138.171936,51.02055436,206.5495143,34.09192776,553.170987,6
238,547.0511192,209.1666044,0.42460672,12.30542623,15.13484896,873.511776,3574.927824,50.98476482,218.5815248,38.740827,590.0490528,6
239,563.140858,104.5833022,0.78286864,1.305120964,12.72703208,647.04576,1941.13728,50.70867403,223.26064,31.76747814,682.2442173,7
240,498.7819028,100.5608675,0.27864816,14.49616499,13.41497976,452.932032,2572.006896,51.03589274,232.6188704,49.58825856,590.0490528,6
241,587.2754662,128.7179104,0.30518608,12.77154086,17.198692,792.631056,3186.700368,51.05123112,213.9024096,35.64156084,534.7319541,5
242,619.4549438,124.6954757,0.34499296,7.271388228,10.66318904,372.051312,1455.85296,50.84160663,209.2232944,38.740827,639.2198072,5
243,571.1857274,84.4711287,0.49095152,2.237350224,8.94331984,372.051312,1617.6144,50.63198215,210.5601845,29.44302852,700.6832502,7
244,547.0511192,96.5384328,0.45114464,2.517019002,16.16677048,1043.361288,3534.487464,50.79047871,220.5868599,44.93935932,596.1953971,6
245,555.0959886,160.897388,0.74306176,10.44096771,14.79087512,647.04576,2297.012448,51.00010319,209.8917394,35.64156084,534.7319541,5
246,490.7370334,72.4038246,0.47768256,1.86445852,13.07100592,323.52288,4035.947928,50.73423799,225.2659751,61.21050666,694.5369059,6
247,547.0511192,84.4711287,0.35826192,1.957681446,10.3192152,420.579744,2248.484016,50.61664377,211.2286295,47.26380894,774.4393818,7
248,466.6024252,80.448694,0.35826192,1.305120964,10.66318904,194.113728,1245.563088,50.64220773,217.2446348,27.89339544,669.9515287,7
249,450.5126864,76.4262593,0.34499296,1.305120964,10.3192152,194.113728,1229.386944,50.64220773,217.2446348,28.66821198,669.9515287,7
250,490.7370334,164.9198227,0.18576544,9.695184304,12.72703208,291.170592,1924.961136,50.92341131,225.9344201,34.8667443,614.63443,5
251,474.6472946,84.4711287,0.37153088,4.288254596,18.23061352,647.04576,3219.052656,50.94386248,248.6615512,54.2371578,614.63443,4
252,683.813899,104.5833022,0.27864816,15.10211401,25.45406416,663.221904,3186.700368,51.02566715,201.8703991,38.740827,602.3417414,3
253,555.0959886,160.897388,0.74306176,10.44096771,14.79087512,647.04576,2297.012448,51.00010319,209.8917394,35.64156084,534.7319541,5
254,466.6024252,96.5384328,0.58383424,3.26280241,9.97524136,80.88072,1763.199696,50.68311007,235.9610956,33.31711122,719.1222831,3
255,466.6024252,96.5384328,0.51748944,1.39834389,18.57458736,598.517328,2555.830752,50.78025312,214.5708546,40.29046008,571.6100199,6
256,539.0062498,104.5833022,0.51748944,1.025452186,13.7589536,727.92648,2377.893168,50.7955915,221.92375,44.93935932,590.0490528,8
257,506.8267722,140.7852145,0.3980688,5.313706782,12.0390844,129.409152,1569.085968,50.75468916,218.5815248,31.76747814,676.097873,7
258,506.8267722,140.7852145,0.3980688,5.313706782,12.0390844,129.409152,1569.085968,50.75468916,218.5815248,31.76747814,676.097873,7
259,514.8716416,92.5159981,0.51748944,1.678012668,11.00716288,372.051312,1908.784992,50.67799728,221.92375,38.740827,725.2686274,6
260,466.6024252,144.8076492,0.50422048,0.839006334,12.72703208,48.528432,1213.2108,50.63709494,219.2499698,26.34376236,700.6832502,4
261,555.0959886,46.25799905,0.4644136,5.034038004,16.51074432,582.341184,1747.023552,50.81604267,221.92375,32.54229468,626.9271186,6
262,555.0959886,116.6506063,0.5307584,18.13185911,14.79087512,582.341184,2523.478464,51.10747183,195.8543938,36.41637738,547.0246427,5
263,555.0959886,112.6281716,0.5307584,7.644279932,12.38305824,242.64216,1536.73368,50.84160663,211.8970745,25.56894582,626.9271186,5
264,579.2305968,116.6506063,0.5307584,12.67831794,15.4788228,1067.625504,3736.689264,51.01032878,205.8810692,45.71417586,590.0490528,6
265,498.7819028,96.5384328,0.4644136,1.118675112,13.07100592,355.875168,2701.416048,50.67799728,207.2179593,37.19119392,651.5124958,6
266,555.0959886,116.6506063,0.5307584,18.13185911,14.79087512,582.341184,2523.478464,51.10747183,195.8543938,36.41637738,547.0246427,5
267,555.0959886,128.7179104,0.34499296,7.737502858,18.23061352,517.636608,2911.70592,50.94897527,217.2446348,39.51564354,565.4636756,6
268,426.3780782,233.3012126,0.09288272,6.432381894,14.79087512,549.988896,2410.245456,50.84160663,223.26064,44.16454278,596.1953971,5
269,426.3780782,235.31243,0.09288272,6.618827746,15.13484896,549.988896,2345.54088,50.84671942,223.26064,44.16454278,596.1953971,6
270,434.4229476,237.3236473,0.09288272,6.52560482,15.4788228,582.341184,2377.893168,50.84160663,223.26064,44.16454278,596.1953971,6
271,555.0959886,128.7179104,0.34499296,7.737502858,18.23061352,517.636608,2911.70592,50.94897527,217.2446348,39.51564354,565.4636756,6
272,418.3332088,241.346082,0.09288272,6.52560482,15.13484896,533.812752,2377.893168,50.84160663,222.592195,44.93935932,596.1953971,5
273,466.6024252,100.5608675,0.34499296,12.21220331,17.54266584,711.750336,2394.069312,50.98476482,219.9184149,29.44302852,571.6100199,5
274,530.9613804,233.3012126,0.3980688,4.754369226,19.60650888,485.28432,1989.665712,50.86717059,216.5761897,29.44302852,553.170987,5
275,563.140858,116.6506063,0.71652384,9.974853082,15.82279664,954.392496,3785.217696,50.95408806,203.8757342,47.26380894,583.9027085,5
276,530.9613804,76.4262593,0.54402736,8.296840414,15.82279664,824.983344,2733.768336,50.89273455,209.8917394,44.16454278,602.3417414,6
277,539.0062498,80.448694,0.54402736,8.483286266,15.13484896,808.8072,2685.239904,50.89273455,209.8917394,44.93935932,602.3417414,6
278,619.4549438,104.5833022,0.5307584,1.025452186,14.44690128,145.585296,970.56864,50.69333565,193.1806137,38.740827,651.5124958,5
279,547.0511192,128.7179104,0.45114464,1.118675112,15.13484896,226.466016,1083.801648,50.71378682,203.8757342,36.41637738,651.5124958,4
280,563.140858,120.673041,0.65017904,4.381477522,12.38305824,274.994448,1698.49512,50.69844845,217.9130798,52.68752472,762.1466932,7
281,563.140858,96.5384328,0.47768256,2.610241928,11.69511056,355.875168,1811.728128,50.61664377,213.2339646,29.44302852,774.4393818,8
282,490.7370334,124.6954757,0.76959968,4.6611463,13.41497976,582.341184,1844.080416,50.6626589,220.5868599,46.4889924,756.0003489,8
283,547.0511192,176.9871268,0.49095152,4.754369226,16.16677048,744.102624,3251.404944,50.81092988,205.8810692,50.3630751,645.3661515,4
284,539.0062498,136.7627798,0.3980688,14.54277646,18.57458736,824.983344,3170.524224,51.03589274,213.2339646,37.96601046,571.6100199,5
285,571.1857274,140.7852145,0.31845504,14.3563306,18.9185612,744.102624,3202.876512,51.06656949,208.5548494,37.96601046,540.8782984,5
286,587.2754662,128.7179104,0.331724,6.712050672,19.26253504,760.278768,2911.70592,50.9285241,205.8810692,36.41637738,540.8782984,5
287,522.916511,112.6281716,0.43787568,14.63599938,18.23061352,824.983344,3073.46736,51.01544157,215.2392997,39.51564354,596.1953971,6
288,579.2305968,92.5159981,0.51748944,13.23765549,19.95048272,792.631056,3105.819648,51.02055436,199.1966189,37.19119392,553.170987,7
289,579.2305968,92.5159981,0.51748944,13.23765549,19.95048272,792.631056,3105.819648,51.02055436,199.1966189,37.19119392,553.170987,7
290,579.2305968,92.5159981,0.51748944,13.23765549,19.95048272,792.631056,3105.819648,51.02055436,199.1966189,37.19119392,553.170987,7
291,579.2305968,92.5159981,0.51748944,13.23765549,19.95048272,792.631056,3105.819648,51.02055436,199.1966189,37.19119392,553.170987,7
292,474.6472946,60.3365205,0.41133776,5.406929708,14.10292744,857.335632,2507.30232,50.84671942,235.2926506,35.64156084,645.3661515,6
293,595.3203356,112.6281716,0.55729632,18.45813935,22.70227344,857.335632,3154.34808,51.127923,197.8597289,34.09192776,559.3173313,5
294,498.7819028,112.6281716,0.29191712,6.805273598,14.10292744,420.579744,2539.654608,50.90807293,229.9450903,49.58825856,602.3417414,7
295,732.0831154,237.3236473,0.50422048,1.491566816,22.70227344,549.988896,2944.058208,50.96431365,215.9077447,29.44302852,522.4392655,3
296,506.8267722,132.7403451,0.35826192,1.118675112,15.82279664,549.988896,2830.8252,50.79047871,225.2659751,41.84009316,577.7563642,6
297,667.7241602,156.8749533,0.9288272,9.881630156,15.4788228,533.812752,2733.768336,51.00521598,206.5495143,44.16454278,577.7563642,5
298,579.2305968,76.4262593,0.61037216,3.542471188,14.10292744,1326.443808,3024.938928,50.78025312,213.2339646,46.4889924,688.3905616,7
299,603.365205,68.3813899,0.58383424,10.53419064,15.82279664,1051.44936,2361.717024,50.97453923,211.8970745,34.8667443,614.63443,6
300,539.0062498,68.3813899,0.663448,1.957681446,14.79087512,436.755888,1973.489568,50.73423799,210.5601845,34.8667443,633.0734629,6
301,490.7370334,164.9198227,0,1.491566816,21.67035192,582.341184,1407.324528,50.68822286,218.5815248,51.91270818,663.8051844,6
302,667.7241602,80.448694,0.4644136,0.839006334,17.198692,194.113728,1197.034656,50.71889962,209.2232944,29.44302852,645.3661515,6
303,490.7370334,164.9198227,0,1.491566816,21.67035192,582.341184,1407.324528,50.68822286,218.5815248,51.91270818,663.8051844,6
304,482.692164,116.6506063,0.27864816,1.211898038,18.9185612,679.398048,2717.592192,50.68822286,221.92375,33.31711122,682.2442173,6
305,587.2754662,164.9198227,0.31845504,6.339158968,19.60650888,663.221904,2636.711472,50.86717059,213.9024096,31.76747814,608.4880857,6
306,587.2754662,164.9198227,0.31845504,6.339158968,19.60650888,663.221904,2636.711472,50.86717059,213.9024096,31.76747814,608.4880857,6
307,579.2305968,172.9646921,0.31845504,6.245936042,19.95048272,647.04576,2636.711472,50.87228339,213.9024096,31.76747814,608.4880857,5
308,587.2754662,160.897388,0.31845504,6.245936042,19.95048272,663.221904,2685.239904,50.87228339,213.9024096,31.76747814,608.4880857,6
309,498.7819028,132.7403451,0.35826192,4.567923374,12.38305824,485.28432,2167.603296,50.75468916,213.9024096,32.54229468,639.2198072,7
310,498.7819028,124.6954757,0.34499296,4.474700448,12.72703208,582.341184,2394.069312,50.75980195,214.5708546,31.76747814,639.2198072,6
311,490.7370334,144.8076492,0.35826192,1.957681446,12.0390844,258.818304,1617.6144,50.70356124,227.2713102,55.01197434,706.8295945,7
312,402.24347,221.2339085,0.18576544,7.737502858,11.00716288,566.16504,2652.887616,50.70867403,235.9610956,39.51564354,768.2930375,8
313,627.4998132,100.5608675,0.54402736,3.449248262,14.44690128,598.517328,2410.245456,50.89273455,224.5975301,34.8667443,614.63443,6
314,458.5575558,144.8076492,0.27864816,6.245936042,13.07100592,824.983344,2685.239904,50.82626825,219.9184149,48.81344202,614.63443,6
315,466.6024252,136.7627798,0.27864816,6.152713116,13.7589536,808.8072,2701.416048,50.82626825,219.9184149,48.03862548,614.63443,5
316,547.0511192,112.6281716,0.7961376,1.025452186,45.40454688,679.398048,2054.370288,50.79047871,206.5495143,34.09192776,559.3173313,6
317,547.0511192,100.5608675,0.45114464,4.381477522,10.66318904,549.988896,2167.603296,50.75468916,214.5708546,29.44302852,651.5124958,6
318,530.9613804,96.5384328,0.4644136,7.178165302,10.66318904,582.341184,2183.77944,50.81092988,213.2339646,28.66821198,645.3661515,5
319,474.6472946,120.673041,0.62364112,7.317999691,10.3192152,307.346736,2151.427152,50.78536592,235.2926506,33.31711122,706.8295945,7
320,490.7370334,50.28043375,0.331724,3.076356558,13.7589536,161.76144,1116.153936,50.79047871,236.6295406,45.71417586,620.7807743,6
321,482.692164,40.224347,0.31845504,1.025452186,14.10292744,242.64216,1051.44936,50.75468916,241.3086558,47.26380894,633.0734629,7
322,530.9613804,96.5384328,0.4644136,7.178165302,10.66318904,582.341184,2183.77944,50.81092988,213.2339646,28.66821198,645.3661515,5
323,547.0511192,100.5608675,0.45114464,4.381477522,10.66318904,549.988896,2167.603296,50.75468916,214.5708546,29.44302852,651.5124958,6
324,547.0511192,112.6281716,0.58383424,8.669732118,10.66318904,566.16504,2216.131728,50.85183222,211.2286295,27.89339544,639.2198072,6
325,667.7241602,164.9198227,0.67671696,1.86445852,15.82279664,177.937584,3348.461808,50.77002754,201.8703991,42.6149097,700.6832502,5
326,603.365205,108.6057369,0.41133776,5.406929708,19.60650888,2119.074864,5063.133072,50.85183222,212.5655195,45.71417586,645.3661515,5
327,635.5446826,104.5833022,0.54402736,14.12327329,13.7589536,614.693472,3494.047104,51.00521598,197.8597289,46.4889924,614.63443,6
328,514.8716416,136.7627798,0.30518608,5.873044338,13.41497976,598.517328,2313.188592,50.84160663,213.2339646,50.3630751,614.63443,6
329,522.916511,112.6281716,0.4644136,14.3563306,14.44690128,889.68792,3154.34808,51.01544157,215.9077447,38.740827,590.0490528,6
330,579.2305968,84.4711287,0.54402736,1.211898038,12.38305824,533.812752,1374.97224,50.71889962,211.8970745,39.51564354,639.2198072,5
331,514.8716416,128.7179104,0.4644136,4.474700448,10.3192152,549.988896,1633.790544,50.67799728,224.5975301,46.4889924,768.2930375,8
332,547.0511192,96.5384328,0.45114464,4.288254596,11.00716288,598.517328,2183.77944,50.75468916,213.9024096,30.21784506,651.5124958,5
333,506.8267722,92.5159981,0.3980688,1.678012668,11.35113672,258.818304,1472.029104,50.64732052,219.2499698,30.9926616,725.2686274,6
334,522.916511,112.6281716,0.45114464,9.229069674,13.07100592,485.28432,2151.427152,50.89273455,207.8864043,34.09192776,602.3417414,5
335,450.5126864,104.5833022,0.34499296,5.313706782,10.66318904,194.113728,1294.09152,50.73423799,217.2446348,29.44302852,663.8051844,5
